event_id,base_frame_cluster,seed,target_step,source_step,arm,observed_gate_accepted,observed_gate_score,observed_gate_threshold,observed_reject_reason,observed_translation_error_m,observed_yaw_error_deg,observed_transform_within_thresholds,measured_atomic_committed,measured_changed_cells,measured_persistent_hash,planner_input_hash,prediction_persisted,source_prediction_included,measured_known_support_cells,planner_known_support_cells,provisional_support_gain_cells,provisional_free_gain_cells,provisional_occupied_gain_cells,reachable_free_cells,reachable_frontiers,route_available,route_length_m,route_oracle_safe,route_oracle_collision_cells,route_oracle_unknown_cells,persistent_hash_after_planning,persistent_state_changed_by_planning
SYN_a3_predicted_raw_P_s53_00210_10,a3_ours_multi_ours_orb|predicted_raw|sync_step_00210,53,210,210,measured_only,true,0.7986902423051735,0.2,accepted,0.04896437260609391,0.026247589581089414,true,true,57089,641e3d08c0f6b42171341ad227deab7629aa921cbb93a53a0d37f2eecde4408f,641e3d08c0f6b42171341ad227deab7629aa921cbb93a53a0d37f2eecde4408f,false,true,196220,196220,0,0,0,156959,951,true,22.85,false,50,0,641e3d08c0f6b42171341ad227deab7629aa921cbb93a53a0d37f2eecde4408f,false
SYN_a3_predicted_raw_P_s53_00210_10,a3_ours_multi_ours_orb|predicted_raw|sync_step_00210,53,210,210,measured_plus_provisional,true,0.7986902423051735,0.2,accepted,0.04896437260609391,0.026247589581089414,true,true,57089,641e3d08c0f6b42171341ad227deab7629aa921cbb93a53a0d37f2eecde4408f,3da802e7f920505ec7d43c74b9e422f5290672e3e2d31f9b80815e409792cce3,false,true,196220,219210,22990,8877,14113,157477,1091,true,24.0,false,12,74,641e3d08c0f6b42171341ad227deab7629aa921cbb93a53a0d37f2eecde4408f,false
SYN_a3_predicted_raw_P_s71_00290_01,a3_ours_multi_ours_orb|predicted_raw|sync_step_00290,71,290,290,measured_only,true,0.9162180502148836,0.2,accepted,0.018155741739541292,0.011839986155422366,true,true,25403,f8963b568da7004eba0c79b9826072633a689a88dfda27295de2af3ac2b8e181,f8963b568da7004eba0c79b9826072633a689a88dfda27295de2af3ac2b8e181,false,true,228128,228128,0,0,0,182272,702,true,23.650000000000002,false,4,0,f8963b568da7004eba0c79b9826072633a689a88dfda27295de2af3ac2b8e181,false
SYN_a3_predicted_raw_P_s71_00290_01,a3_ours_multi_ours_orb|predicted_raw|sync_step_00290,71,290,290,measured_plus_provisional,true,0.9162180502148836,0.2,accepted,0.018155741739541292,0.011839986155422366,true,true,25403,f8963b568da7004eba0c79b9826072633a689a88dfda27295de2af3ac2b8e181,b66c29788d4f5d3162e8ee4fe03b609f82bf6be4a79cdc8e663daf5aefd6ff61,false,true,228128,250146,22018,4265,17753,182188,648,true,23.650000000000002,false,4,0,f8963b568da7004eba0c79b9826072633a689a88dfda27295de2af3ac2b8e181,false
SYN_a3_predicted_raw_P_s71_00430_02,a3_ours_multi_ours_orb|predicted_raw|sync_step_00430,71,430,430,measured_only,true,0.8428947578393042,0.2,accepted,0.03229294383909904,0.0005171558614165406,true,true,22830,9cc730c1b67ee7ba401123d6209056e9e84b3fc9e406b890ccff5614759f03e3,9cc730c1b67ee7ba401123d6209056e9e84b3fc9e406b890ccff5614759f03e3,false,true,253773,253773,0,0,0,201783,805,true,34.75,false,0,16,9cc730c1b67ee7ba401123d6209056e9e84b3fc9e406b890ccff5614759f03e3,false
SYN_a3_predicted_raw_P_s71_00430_02,a3_ours_multi_ours_orb|predicted_raw|sync_step_00430,71,430,430,measured_plus_provisional,true,0.8428947578393042,0.2,accepted,0.03229294383909904,0.0005171558614165406,true,true,22830,9cc730c1b67ee7ba401123d6209056e9e84b3fc9e406b890ccff5614759f03e3,c9e7f6a197e6eea8a06f885182d08b7b3400aa372604889398be67f9829de121,false,true,253773,275971,22198,4937,17261,201716,705,true,34.85,false,0,19,9cc730c1b67ee7ba401123d6209056e9e84b3fc9e406b890ccff5614759f03e3,false
SYN_a3_predicted_raw_P_s71_00060_03,a3_ours_multi_ours_orb|predicted_raw|sync_step_00060,71,60,60,measured_only,true,0.697841726618705,0.2,accepted,0.02606526904203134,0.04971540577773226,true,true,30698,02e490bb9c4deba52b9b351dcca774fbca4892fe69489642836a7c97d0a66f3f,02e490bb9c4deba52b9b351dcca774fbca4892fe69489642836a7c97d0a66f3f,false,true,116316,116316,0,0,0,97163,1388,true,18.7,false,0,1,02e490bb9c4deba52b9b351dcca774fbca4892fe69489642836a7c97d0a66f3f,false
SYN_a3_predicted_raw_P_s71_00060_03,a3_ours_multi_ours_orb|predicted_raw|sync_step_00060,71,60,60,measured_plus_provisional,true,0.697841726618705,0.2,accepted,0.02606526904203134,0.04971540577773226,true,true,30698,02e490bb9c4deba52b9b351dcca774fbca4892fe69489642836a7c97d0a66f3f,785521d68e37fec836a29eb939f110881de7c6266fd64e9c9fb09ee2f1aabc9b,false,true,116316,135314,18998,10675,8323,96997,1274,true,18.7,false,0,1,02e490bb9c4deba52b9b351dcca774fbca4892fe69489642836a7c97d0a66f3f,false
SYN_a3_predicted_raw_P_s71_00050_04,a3_ours_multi_ours_orb|predicted_raw|sync_step_00050,71,50,50,measured_only,false,0.4152768512341561,0.2,low_inlier_ratio,0.11369781298060624,0.16992588323566338,true,false,0,244281a00aeaf00bbaea07b7730fd7ab3878d3db056ea8f9fe035339512bb794,244281a00aeaf00bbaea07b7730fd7ab3878d3db056ea8f9fe035339512bb794,false,false,68100,68100,0,0,0,57346,1382,true,14.700000000000001,true,0,0,244281a00aeaf00bbaea07b7730fd7ab3878d3db056ea8f9fe035339512bb794,false
SYN_a3_predicted_raw_P_s71_00050_04,a3_ours_multi_ours_orb|predicted_raw|sync_step_00050,71,50,50,measured_plus_provisional,false,0.4152768512341561,0.2,low_inlier_ratio,0.11369781298060624,0.16992588323566338,true,false,0,244281a00aeaf00bbaea07b7730fd7ab3878d3db056ea8f9fe035339512bb794,037536843f6e30a01de9b2afbac10b3c3abf374f8c1f136e56d13f23503bdeac,false,false,68100,80898,12798,6240,6558,57314,1363,true,14.700000000000001,true,0,0,244281a00aeaf00bbaea07b7730fd7ab3878d3db056ea8f9fe035339512bb794,false
SYN_a3_predicted_raw_P_s71_00170_05,a3_ours_multi_ours_orb|predicted_raw|sync_step_00170,71,170,170,measured_only,true,0.7392186021360011,0.2,accepted,0.07779525450385733,0.036159818441291236,true,true,22047,0d01a88f1d55e0b1a17c43c0235e0b5f539756f36dc2b1918fe5f5b92532710d,0d01a88f1d55e0b1a17c43c0235e0b5f539756f36dc2b1918fe5f5b92532710d,false,true,159252,159252,0,0,0,127528,1082,true,22.650000000000002,false,0,3,0d01a88f1d55e0b1a17c43c0235e0b5f539756f36dc2b1918fe5f5b92532710d,false
SYN_a3_predicted_raw_P_s71_00170_05,a3_ours_multi_ours_orb|predicted_raw|sync_step_00170,71,170,170,measured_plus_provisional,true,0.7392186021360011,0.2,accepted,0.07779525450385733,0.036159818441291236,true,true,22047,0d01a88f1d55e0b1a17c43c0235e0b5f539756f36dc2b1918fe5f5b92532710d,dcfd6521b3cb89f85e7c11c1fe3b0d737e07f9a6c8b2227aff5966a012324f3f,false,true,159252,180561,21309,8682,12627,127502,1045,true,22.650000000000002,false,0,3,0d01a88f1d55e0b1a17c43c0235e0b5f539756f36dc2b1918fe5f5b92532710d,false
SYN_a3_predicted_raw_P_s71_00200_06,a3_ours_multi_ours_orb|predicted_raw|sync_step_00200,71,200,200,measured_only,true,0.8852630889194679,0.2,accepted,0.013586733346549102,0.037406413157015095,true,true,41159,a92f05a6b7c806fb1d0f2beb77f44caad7189ee353c73490b5f433a60b60e91c,a92f05a6b7c806fb1d0f2beb77f44caad7189ee353c73490b5f433a60b60e91c,false,true,180277,180277,0,0,0,143754,1073,true,22.6,false,0,1,a92f05a6b7c806fb1d0f2beb77f44caad7189ee353c73490b5f433a60b60e91c,false
SYN_a3_predicted_raw_P_s71_00200_06,a3_ours_multi_ours_orb|predicted_raw|sync_step_00200,71,200,200,measured_plus_provisional,true,0.8852630889194679,0.2,accepted,0.013586733346549102,0.037406413157015095,true,true,41159,a92f05a6b7c806fb1d0f2beb77f44caad7189ee353c73490b5f433a60b60e91c,8032fa6a1a45d9be968d1205212055899a219298a52414db361559d99a52de72,false,true,180277,202537,22260,8503,13757,143624,992,true,22.6,false,0,1,a92f05a6b7c806fb1d0f2beb77f44caad7189ee353c73490b5f433a60b60e91c,false
SYN_a3_predicted_raw_P_s71_00270_07,a3_ours_multi_ours_orb|predicted_raw|sync_step_00270,71,270,270,measured_only,true,0.8370039825344273,0.2,accepted,0.03714545402804998,0.00753203041500683,true,true,11024,589bd71d0ca00a2803c833e6ebd294d876d985f2218b41d075bd04c3293a7e5c,589bd71d0ca00a2803c833e6ebd294d876d985f2218b41d075bd04c3293a7e5c,false,true,211240,211240,0,0,0,169200,2668,true,30.5,true,0,0,589bd71d0ca00a2803c833e6ebd294d876d985f2218b41d075bd04c3293a7e5c,false
SYN_a3_predicted_raw_P_s71_00270_07,a3_ours_multi_ours_orb|predicted_raw|sync_step_00270,71,270,270,measured_plus_provisional,true,0.8370039825344273,0.2,accepted,0.03714545402804998,0.00753203041500683,true,true,11024,589bd71d0ca00a2803c833e6ebd294d876d985f2218b41d075bd04c3293a7e5c,cb367804b870ade95f1454bd5248043ba5b745e5249a0adce8c790d5b94fdd22,false,true,211240,232160,20920,4225,16695,169140,2607,true,30.5,true,0,0,589bd71d0ca00a2803c833e6ebd294d876d985f2218b41d075bd04c3293a7e5c,false
SYN_a3_predicted_raw_P_s71_00040_08,a3_ours_multi_ours_orb|predicted_raw|sync_step_00040,71,40,40,measured_only,false,0.0,0.2,non_unit_se2_candidate,,,,false,0,f586da8d20f8a4f42eacde27ebef0b9279038477a8ae1cecffebfcd15f71a19e,f586da8d20f8a4f42eacde27ebef0b9279038477a8ae1cecffebfcd15f71a19e,false,false,59598,59598,0,0,0,51500,1632,true,13.950000000000001,false,7,0,f586da8d20f8a4f42eacde27ebef0b9279038477a8ae1cecffebfcd15f71a19e,false
SYN_a3_predicted_raw_P_s71_00040_08,a3_ours_multi_ours_orb|predicted_raw|sync_step_00040,71,40,40,measured_plus_provisional,false,0.0,0.2,non_unit_se2_candidate,,,,false,0,f586da8d20f8a4f42eacde27ebef0b9279038477a8ae1cecffebfcd15f71a19e,367ff96a206923d9e779520574d985ff2ec5120440d859cd4416b6248b20ce88,false,false,59598,70871,11273,7094,4179,51473,1616,true,13.950000000000001,false,7,0,f586da8d20f8a4f42eacde27ebef0b9279038477a8ae1cecffebfcd15f71a19e,false
SYN_a3_predicted_raw_P_s71_00380_09,a3_ours_multi_ours_orb|predicted_raw|sync_step_00380,71,380,380,measured_only,true,0.8533818307785572,0.2,accepted,0.034707183912027116,0.031092910603234714,true,true,20361,33ce2c9659d264b4012b343befdeab34dde4b6f8e01f52bded8210baf32168fb,33ce2c9659d264b4012b343befdeab34dde4b6f8e01f52bded8210baf32168fb,false,true,231289,231289,0,0,0,183906,595,true,22.6,false,0,1,33ce2c9659d264b4012b343befdeab34dde4b6f8e01f52bded8210baf32168fb,false
SYN_a3_predicted_raw_P_s71_00380_09,a3_ours_multi_ours_orb|predicted_raw|sync_step_00380,71,380,380,measured_plus_provisional,true,0.8533818307785572,0.2,accepted,0.034707183912027116,0.031092910603234714,true,true,20361,33ce2c9659d264b4012b343befdeab34dde4b6f8e01f52bded8210baf32168fb,b335a20370d98e4d94b8abd7c1492b7713f1348707c491fa5d9cbe3f223f01ef,false,true,231289,252305,21016,3621,17395,183830,547,true,22.6,false,0,1,33ce2c9659d264b4012b343befdeab34dde4b6f8e01f52bded8210baf32168fb,false
SYN_a3_predicted_raw_P_s71_00360_10,a3_ours_multi_ours_orb|predicted_raw|sync_step_00360,71,360,360,measured_only,true,0.881371478488753,0.2,accepted,0.01568444388254128,0.0572578870865641,true,true,22269,219d31886ffc433b3c8e7446b3545d03b708353e6c7df05de9f2bdefb74c8e67,219d31886ffc433b3c8e7446b3545d03b708353e6c7df05de9f2bdefb74c8e67,false,true,231085,231085,0,0,0,183971,655,true,22.6,true,0,0,219d31886ffc433b3c8e7446b3545d03b708353e6c7df05de9f2bdefb74c8e67,false
SYN_a3_predicted_raw_P_s71_00360_10,a3_ours_multi_ours_orb|predicted_raw|sync_step_00360,71,360,360,measured_plus_provisional,true,0.881371478488753,0.2,accepted,0.01568444388254128,0.0572578870865641,true,true,22269,219d31886ffc433b3c8e7446b3545d03b708353e6c7df05de9f2bdefb74c8e67,b5c314539681467df7b080810ef6c38e8d6d73fabcaa64d5947a0e674b77215e,false,true,231085,253634,22549,3629,18920,183884,591,true,22.6,true,0,0,219d31886ffc433b3c8e7446b3545d03b708353e6c7df05de9f2bdefb74c8e67,false
